"periodo","periodo.1","region"
51.7979797979798,9.68485417228682,"norte"
52.9449598021027,9.68485417228682,"norte"
54.0919398062255,9.68485417228682,"norte"
55.2389198103484,9.68485417228682,"norte"
56.3858998144712,9.68485417228682,"norte"
57.5328798185941,9.68485417228682,"norte"
58.679859822717,9.68485417228682,"norte"
59.8268398268398,9.68485417228682,"norte"
60.9738198309627,9.68485417228682,"norte"
62.1207998350855,9.68485417228682,"norte"
63.2677798392084,9.68485417228682,"norte"
64.4147598433313,9.68485417228682,"norte"
65.5617398474541,9.68485417228682,"norte"
66.708719851577,9.68485417228682,"norte"
67.8556998556999,9.68485417228682,"norte"
69.0026798598227,9.68485417228682,"norte"
70.1496598639456,9.68485417228682,"norte"
71.2966398680684,9.68485417228682,"norte"
72.4436198721913,9.68485417228682,"norte"
73.5905998763142,9.68485417228682,"norte"
74.737579880437,9.68485417228682,"norte"
75.8845598845599,9.68485417228682,"norte"
77.0315398886827,9.68485417228682,"norte"
78.1785198928056,9.68485417228682,"norte"
79.3254998969285,9.68485417228682,"norte"
80.4724799010513,9.68485417228682,"norte"
81.6194599051742,9.68485417228682,"norte"
82.766439909297,9.68485417228682,"norte"
83.9134199134199,9.68485417228682,"norte"
85.0603999175428,9.68485417228682,"norte"
86.2073799216656,9.68485417228682,"norte"
87.3543599257885,9.68485417228682,"norte"
88.5013399299114,9.68485417228682,"norte"
89.6483199340342,9.68485417228682,"norte"
90.7952999381571,9.68485417228682,"norte"
91.94227994228,9.68485417228682,"norte"
93.0892599464028,9.68485417228682,"norte"
94.2362399505257,9.68485417228682,"norte"
95.3832199546485,9.68485417228682,"norte"
96.5301999587714,9.68485417228682,"norte"
97.6771799628943,9.68485417228682,"norte"
98.8241599670171,9.68485417228682,"norte"
99.97113997114,9.68485417228682,"norte"
101.118119975263,9.68485417228682,"norte"
102.265099979386,9.68485417228682,"norte"
103.412079983509,9.68485417228682,"norte"
104.559059987631,9.68485417228682,"norte"
105.706039991754,9.68485417228682,"norte"
106.853019995877,9.68485417228682,"norte"
108,9.68485417228682,"norte"
